"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment"
"FF","2018-09-30","95.6","-2.2499","5.2964","JT Chargois",605244,608638,"null","called_strike",,,,,"12","null","R","R","R","SF","LAD","S","null","null",1,0,2018,"-1.1473","1.2728","0.9505","2.6533","null","null","null",0,8,"Bot","null","null",,,605131,,"180930_213155","10.9228","-138.7744","-4.1443","-17.0997","30.3279","-15.1694","3.2551","1.3530","null","null","null","95.1140","2562","6.0880",531829,608638,605131,571970,400284,571657,571771,641796,641355,657077,"54.4098","null","null","null","null","null","null","null",67,"2","4-Seam Fastball",0,14,0,14,14,0,0,14,"Standard","Standard"
"FF","2018-09-30","95.3","-2.1296","5.2001","JT Chargois",605244,608638,"null","ball",,,,,"12","null","R","R","R","SF","LAD","B","null","null",0,0,2018,"-0.8736","1.0020","1.6605","2.5954","null","null","null",0,8,"Bot","null","null",,,605131,,"180930_213140","11.9151","-138.3235","-3.4684","-13.7483","28.4328","-18.6962","3.3064","1.3791","null","null","null","95.5640","2595","6.4040",531829,608638,605131,571970,400284,571657,571771,641796,641355,657077,"54.0932","null","null","null","null","null","null","null",67,"1","4-Seam Fastball",0,14,0,14,14,0,0,14,"Standard","Standard"
"FC","2018-09-30","86.0","3.6237","5.5809","Steven Okert",400284,595345,"null","ball",,,,,"13","null","R","L","L","SF","LAD","B","null","null",0,2,2018,"-0.2300","0.3880","-1.0576","2.1908","null","null","null",2,8,"Top","null","null",,,460026,,"180930_212848","-10.4896","-124.7349","-2.5186","-0.3612","23.7145","-27.9557","3.4601","1.6397","null","null","null","84.9920","2723","5.6920",531829,595345,460026,605244,605412,488818,623214,453923,491676,452254,"54.8059","null","null","null","null","null","null","null",66,"3","Cutter",0,14,14,0,14,0,14,0,"Standard","Standard"
"SL","2018-09-30","83.6","3.6039","5.6139","Steven Okert",400284,595345,"null","called_strike",,,,,"8","null","R","L","L","SF","LAD","S","null","null",0,1,2018,"-0.2812","0.2822","0.0634","1.7629","null","null","null",2,8,"Top","null","null",,,460026,,"180930_212828","-7.5261","-121.4857","-2.9749","-1.3324","22.6104","-29.1118","3.4857","1.6397","null","null","null","82.7950","2613","5.7140",531829,595345,460026,605244,605412,488818,623214,453923,491676,452254,"54.7834","null","null","null","null","null","null","null",66,"2","Slider",0,14,14,0,14,0,14,0,"Standard","Standard"
"FF","2018-09-30","93.1","3.5079","5.7118","Steven Okert",400284,595345,"null","called_strike",,,,,"8","null","R","L","L","SF","LAD","S","null","null",0,0,2018,"0.8583","1.1469","0.1677","2.2587","null","null","null",2,8,"Top","null","null",,,460026,,"180930_212809","-10.3214","-135.2097","-5.5573","12.4267","25.8163","-17.3490","3.5113","1.7437","null","null","null","92.7260","2456","5.8960",531829,595345,460026,605244,605412,488818,623214,453923,491676,452254,"54.6013","null","null","null","null","null","null","null",66,"1","4-Seam Fastball",0,14,14,0,14,0,14,0,"Standard","Standard"
"FF","2018-09-30","92.1","3.6297","5.7133","Steven Okert",624577,595345,"null","ball",,,,,"13","null","R","R","L","SF","LAD","B","null","null",1,1,2018,"0.8817","1.1443","-1.1433","2.1833","null","null","null",1,8,"Top","null","null",,,460026,,"180930_212705","-13.8908","-133.4577","-5.5848","13.0328","23.6548","-17.6539","3.5369","1.6137","null","null","null","92.0140","2483","6.0770",531829,595345,460026,605244,605412,488818,623214,453923,491676,452254,"54.4209","null","null","null","null","null","null","null",65,"3","4-Seam Fastball",0,14,14,0,14,0,14,0,"Infield shift","Standard"
"FF","2018-09-30","93.1","3.5604","5.7362","Steven Okert",624577,595345,"null","ball",,,,,"13","null","R","R","L","SF","LAD","B","null","null",0,0,2018,"0.8189","1.2151","-1.3496","1.8530","null","null","null",1,8,"Top","null","null",,,460026,,"180930_212631","-14.1714","-134.7546","-6.7219","12.6292","26.0504","-16.4137","3.5369","1.6397","null","null","null","92.3160","2548","5.8680",531829,595345,460026,605244,605412,488818,623214,453923,491676,452254,"54.6292","null","null","null","null","null","null","null",65,"1","4-Seam Fastball",0,14,14,0,14,0,14,0,"Infield shift","Standard"
"CH","2018-09-30","84.1","3.7478","5.4917","Steven Okert",571771,595345,"null","ball",,,,,"7","null","R","R","L","SF","LAD","B","null","null",0,0,2018,"1.3879","0.5515","-0.7679","1.8994","null","null","null",0,8,"Top","null","null",,,460026,,"180930_212531","-13.0231","-121.7316","-2.9603","16.0576","22.2144","-26.4156","3.1781","1.4313","null","null","null","83.3960","2004","5.9580",531829,595345,460026,605244,605412,488818,623214,453923,491676,452254,"54.5396","null","null","null","null","null","null","null",64,"1","Changeup",0,14,14,0,14,0,14,0,"Standard","Standard"
"CU","2018-09-30","75.4","1.6330","5.5640","Rich Hill",488818,448179,"strikeout","called_strike",,,,,"6","Chase d'Arnaud called out on strikes.  ","R","R","L","SF","LAD","S",2,"null",3,2,2018,"-1.5335","-0.9334","0.2869","2.2924","null","null","null",2,7,"Bot","null","null",,,605131,,"180930_212300","-0.1500","-109.6032","1.9414","-11.9587","20.2110","-40.0943","3.1010","1.4313","null","null","null","74.2070","2940","5.5560",531829,448179,605131,571970,400284,501896,571771,657077,641355,624577,"54.9413","null","null","0.00",1,0,0,"null",63,"9","Curveball",0,14,0,14,14,0,0,14,"Standard","Standard"
"CU","2018-09-30","75.1","1.6168","5.5760","Rich Hill",488818,448179,"null","ball",,,,,"12","null","R","R","L","SF","LAD","B","null","null",2,2,2018,"-1.3983","-1.1460","1.8286","3.0579","null","null","null",2,7,"Bot","null","null",,,605131,,"180930_212149","2.8181","-108.9633","3.9686","-11.3599","20.9644","-42.0744","3.1010","1.4574","null","null","null","73.8210","2861","5.7100",531829,448179,605131,571970,400284,501896,571771,657077,641355,624577,"54.7877","null","null","null","null","null","null","null",63,"6","Curveball",0,14,0,14,14,0,0,14,"Standard","Standard"
