"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment"
"FF","2018-09-21","95.9","-1.1588","5.5441","Reyes Moronta",542303,606625,"null","ball",,,,,"11","null","R","R","R","STL","SF","B","null","null",1,1,2018,"-0.3411","1.2340","-0.5293","3.8321","null","null","657557.00",2,7,"Bot","null","null",,,460026,,"180922_030006","2.4432","-139.7644","-1.7668","-5.0126","29.6629","-15.7395","3.5773","1.6140","null","null","null","96.4450","2542","6.3850",531710,606625,460026,605244,593700,446334,543063,622046,453923,596103,"54.1134","null","null","null","null","null","null","null",64,"3","4-Seam Fastball",3,3,3,3,3,3,3,3,"Standard","Standard"
"SL","2018-09-21","83.9","-1.3993","5.3059","Reyes Moronta",542303,606625,"null","ball",,,,,"14","null","R","R","R","STL","SF","B","null","null",0,0,2018,"1.5622","0.3838","1.4807","1.2857","null","null","657557.00",2,7,"Bot","null","null",,,460026,,"180922_025916","3.5921","-121.9986","-3.5419","14.4469","26.4066","-27.9305","3.5773","1.6725","null","null","null","82.8640","2570","5.8660",531710,606625,460026,605244,593700,446334,543063,622046,453923,596103,"54.6326","null","null","null","null","null","null","null",64,"1","Slider",3,3,3,3,3,3,3,3,"Standard","Standard"
"FF","2018-09-21","98.2","-1.2635","5.5015","Reyes Moronta",657557,606625,"null","ball",,,,,"13","null","R","R","R","STL","SF","B","null","null",1,0,2018,"-0.5453","1.4193","-0.6125","1.3714","null","null","null",2,7,"Bot","null","null",,,460026,,"180922_025808","3.0443","-142.8775","-9.0547","-8.2098","32.4748","-10.7503","3.5188","1.7309","null","null","null","98.6550","2496","6.5200",531710,606625,460026,605244,593700,446334,543063,622046,453923,596103,"53.9788","null","null","null","null","null","null","null",63,"2","4-Seam Fastball",3,3,3,3,3,3,3,3,"Standard","Standard"
"SL","2018-09-21","80.2","-1.4761","5.4940","Reyes Moronta",657557,606625,"null","ball",,,,,"14","null","R","R","R","STL","SF","B","null","null",0,0,2018,"1.2144","0.1967","1.3957","2.2448","null","null","null",2,7,"Bot","null","null",,,460026,,"180922_025751","4.0638","-116.7506","-0.8422","10.1379","22.3915","-30.4863","3.4311","1.5848","null","null","null","79.6140","2497","5.9020",531710,606625,460026,605244,593700,446334,543063,622046,453923,596103,"54.5968","null","null","null","null","null","null","null",63,"1","Slider",3,3,3,3,3,3,3,3,"Standard","Standard"
"FF","2018-09-21","99.0","-0.9857","5.5152","Reyes Moronta",500874,606625,"null","ball",,,,,"14","null","R","R","R","STL","SF","B","null","null",1,2,2018,"-0.6376","1.3575","0.0105","1.7515","null","null","null",1,7,"Bot","null","null",,,460026,,"180922_025650","4.2350","-143.9800","-8.0805","-9.8999","32.1610","-11.5012","3.8516","1.9014","null","null","null","99.5770","2441","6.5530",531710,606625,460026,605244,593700,446334,543063,622046,453923,596103,"53.9451","null","null","null","null","null","null","null",62,"4","4-Seam Fastball",3,3,3,3,3,3,3,3,"Standard","Standard"
"SL","2018-09-21","83.3","-1.4782","5.1721","Reyes Moronta",500874,606625,"null","ball",,,,,"12","null","R","R","R","STL","SF","B","null","null",0,1,2018,"1.3144","0.3035","0.5989","4.3544","null","null","null",1,7,"Bot","null","null",,,460026,,"180922_025600","2.2093","-121.0309","4.0317","12.1362","26.1505","-30.3956","3.9100","1.7553","null","null","null","82.2300","2550","5.8970",531710,606625,460026,605244,593700,446334,543063,622046,453923,596103,"54.6011","null","null","null","null","null","null","null",62,"2","Slider",3,3,3,3,3,3,3,3,"Standard","Standard"
"SL","2018-09-21","83.2","-1.4038","5.2642","Reyes Moronta",500874,606625,"null","called_strike",,,,,"2","null","R","R","R","STL","SF","S","null","null",0,0,2018,"1.3253","0.2960","0.1620","3.6199","null","null","null",1,7,"Bot","null","null",,,460026,,"180922_025541","1.0243","-121.0823","2.1399","12.5612","25.3663","-30.0225","3.9685","1.8722","null","null","null","82.4270","2571","5.9290",531710,606625,460026,605244,593700,446334,543063,622046,453923,596103,"54.5692","null","null","null","null","null","null","null",62,"1","Slider",3,3,3,3,3,3,3,3,"Standard","Standard"
"SL","2018-09-21","83.3","3.6182","5.9075","Steven Okert",572761,595345,"null","called_strike",,,,,"9","null","R","L","L","STL","SF","S","null","null",2,0,2018,"-0.5987","0.4062","0.3167","2.0971","null","null","null",0,7,"Bot","null","null",,,460026,,"180922_025230","-6.3824","-121.2543","-3.1317","-4.7343","21.3166","-27.8636","3.8025","2.0007","null","null","null","83.0850","2566","5.9020",531710,595345,460026,605244,593700,446334,543063,622046,453923,596103,"54.5967","null","null","null","null","null","null","null",61,"3","Slider",3,3,3,3,3,3,3,3,"Infield shift","Standard"
"SL","2018-09-21","84.7","3.5893","5.9221","Steven Okert",572761,595345,"null","ball",,,,,"13","null","R","L","L","STL","SF","B","null","null",1,0,2018,"-0.2155","0.5445","-1.5112","1.1168","null","null","null",0,7,"Bot","null","null",,,460026,,"180922_025208","-11.3764","-122.8110","-5.9476","-0.3032","20.2508","-25.8835","3.7732","1.9715","null","null","null","84.4880","2733","5.9770",531710,595345,460026,605244,593700,446334,543063,622046,453923,596103,"54.5219","null","null","null","null","null","null","null",61,"2","Slider",3,3,3,3,3,3,3,3,"Infield shift","Standard"
"FF","2018-09-21","92.0","3.6868","5.9238","Steven Okert",572761,595345,"null","ball",,,,,"13","null","R","L","L","STL","SF","B","null","null",0,0,2018,"0.8672","1.1672","-1.9185","1.8629","null","null","null",0,7,"Bot","null","null",,,460026,,"180922_025145","-15.9368","-132.9292","-6.8723","13.4206","26.1594","-17.1850","3.4809","1.8546","null","null","null","91.4910","2369","6.1900",531710,595345,460026,605244,593700,446334,543063,622046,453923,596103,"54.3089","null","null","null","null","null","null","null",61,"1","4-Seam Fastball",3,3,3,3,3,3,3,3,"Infield shift","Standard"
