"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment"
"FT","2018-09-28","95.1","-2.1399","5.3666","Sam Dyson",621035,473879,"null","ball",,,,,"14","null","R","R","R","SF","LAD","B","null","null",0,1,2018,"-1.5288","0.3833","1.0288","1.3764","null","641355.00","null",2,8,"Top","null","null",,,460026,,"180929_050443","11.4316","-137.8153","-5.4965","-21.5331","31.3303","-26.4373","3.4110","1.5650","null","null","null","93.4190","2333","5.5770",531799,473879,460026,605244,605412,446334,543063,453923,491676,452254,"54.9208","null","null","null","null","null","null","null",60,"2","2-Seam Fastball",1,3,3,1,3,1,3,1,"Standard","Standard"
"FT","2018-09-28","94.6","-2.1795","5.4209","Sam Dyson",621035,473879,"null","called_strike",,,,,"4","null","R","R","R","SF","LAD","S","null","null",0,0,2018,"-1.3814","0.6050","-0.3512","2.2621","null","null","641355.00",2,8,"Top","null","null",,,460026,,"180929_050352","7.6206","-137.4175","-3.7983","-18.6759","29.9613","-24.1477","3.4110","1.5650","null","null","null","93.1710","2348","5.5020",531799,473879,460026,605244,605412,446334,543063,453923,491676,452254,"54.9957","null","null","null","null","null","null","null",60,"1","2-Seam Fastball",1,3,3,1,3,1,3,1,"Standard","Standard"
"FT","2018-09-28","95.5","-2.0318","5.5599","Sam Dyson",641355,473879,"null","called_strike",,,,,"1","null","R","L","R","SF","LAD","S","null","null",2,1,2018,"-1.3987","0.6049","-0.3263","3.4918","null","null","null",2,8,"Top","null","null",,,460026,,"180929_050144","7.3817","-138.6966","-1.0983","-19.1093","31.0279","-24.6420","3.5490","1.6270","null","null","null","93.7770","2217","5.3820",531799,473879,460026,605244,605412,446334,543063,453923,491676,452254,"55.1155","null","null","null","null","null","null","null",59,"4","2-Seam Fastball",1,3,3,1,3,1,3,1,"Infield shift","Standard"
"FF","2018-09-28","95.2","-2.1833","5.4341","Sam Dyson",641355,473879,"null","ball",,,,,"11","null","R","L","R","SF","LAD","B","null","null",1,0,2018,"-0.8436","1.1354","-1.1637","3.0361","null","null","null",2,8,"Top","null","null",,,460026,,"180929_050041","4.4315","-138.4255","-3.0851","-11.4976","29.5516","-17.5616","3.5490","1.6270","null","null","null","93.9000","2329","5.4670",531799,473879,460026,605244,605412,446334,543063,453923,491676,452254,"55.0306","null","null","null","null","null","null","null",59,"2","4-Seam Fastball",1,3,3,1,3,1,3,1,"Infield shift","Standard"
"FF","2018-09-28","94.9","-2.2430","5.4633","Sam Dyson",641355,473879,"null","ball",,,,,"13","null","R","L","R","SF","LAD","B","null","null",0,0,2018,"-1.1600","1.0404","-1.4073","1.7159","null","null","null",2,8,"Top","null","null",,,460026,,"180929_050013","4.6009","-137.8363","-6.2695","-15.3325","29.9140","-18.2154","3.5490","1.6270","null","null","null","93.3160","2315","5.4010",531799,473879,460026,605244,605412,446334,543063,453923,491676,452254,"55.0962","null","null","null","null","null","null","null",59,"1","4-Seam Fastball",1,3,3,1,3,1,3,1,"Infield shift","Standard"
"CU","2018-09-28","84.5","-2.0893","5.4358","Sam Dyson",592518,473879,"null","ball",,,,,"14","null","R","R","R","SF","LAD","B","null","null",0,2,2018,"1.3863","-0.3379","1.2319","2.1530","null","null","null",1,8,"Top","null","null",,,460026,,"180929_045747","4.9796","-122.7841","-0.5835","12.4241","25.8703","-35.6189","3.4900","1.6010","null","null","null","82.7250","3316","5.3270",531799,473879,460026,605244,605412,446334,543063,453923,491676,452254,"55.1700","null","null","null","null","null","null","null",58,"3","Curveball",1,3,3,1,3,1,3,1,"Standard","Standard"
"FF","2018-09-28","95.8","-2.3795","5.4015","Sam Dyson",592518,473879,"null","called_strike",,,,,"12","null","R","R","R","SF","LAD","S","null","null",0,1,2018,"-0.7727","1.2074","0.9157","2.5801","null","null","null",1,8,"Top","null","null",,,460026,,"180929_045721","10.1480","-138.9643","-4.3527","-11.8764","30.2518","-16.3817","3.4900","1.6010","null","null","null","93.8920","2408","5.2780",531799,473879,460026,605244,605412,446334,543063,453923,491676,452254,"55.2191","null","null","null","null","null","null","null",58,"2","4-Seam Fastball",1,3,3,1,3,1,3,1,"Standard","Standard"
"FF","2018-09-28","95.5","-2.3399","5.4311","Sam Dyson",592518,473879,"null","called_strike",,,,,"14","null","R","R","R","SF","LAD","S","null","null",0,0,2018,"-0.5586","1.3291","0.8294","1.9597","null","null","null",1,8,"Top","null","null",,,460026,,"180929_045657","9.4032","-138.5768","-6.3013","-9.0495","29.9548","-14.3619","3.4900","1.6010","null","null","null","94.1050","2458","5.5520",531799,473879,460026,605244,605412,446334,543063,453923,491676,452254,"54.9451","null","null","null","null","null","null","null",58,"1","4-Seam Fastball",1,3,3,1,3,1,3,1,"Standard","Standard"
"FT","2018-09-28","93.9","-2.4851","5.4054","Sam Dyson",592626,473879,"null","ball",,,,,"13","null","R","L","R","SF","LAD","B","null","null",0,1,2018,"-1.5016","0.3807","-1.5242","2.4101","null","null","null",0,8,"Top","null","null",,,460026,,"180929_045523","5.6422","-136.4877","-2.8165","-19.5480","29.5439","-27.1656","3.4110","1.5650","null","null","null","92.7560","2306","5.6310",531799,473879,460026,605244,605412,446334,543063,453923,491676,452254,"54.8668","null","null","null","null","null","null","null",57,"2","2-Seam Fastball",1,3,3,1,3,1,3,1,"Standard","Standard"
"FF","2018-09-28","94.4","-2.3793","5.4998","Sam Dyson",592626,473879,"null","called_strike",,,,,"5","null","R","L","R","SF","LAD","S","null","null",0,0,2018,"-0.7615","1.2161","0.0823","2.4512","null","null","null",0,8,"Top","null","null",,,460026,,"180929_045502","7.8412","-137.0712","-4.7295","-10.9061","28.9967","-16.6700","3.4110","1.5650","null","null","null","92.4970","2343","5.1760",531799,473879,460026,605244,605412,446334,543063,453923,491676,452254,"55.3219","null","null","null","null","null","null","null",57,"1","4-Seam Fastball",1,3,3,1,3,1,3,1,"Standard","Standard"
