"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment"
"FF","2018-09-23","94.8","-1.9783","6.1344","John Brebbia",453923,605154,"null","ball",,,,,"13","null","R","L","R","STL","SF","B","null","null",1,1,2018,"-0.8223","1.7099","-1.0114","1.9245","null","null","452254.00",1,8,"Top","null","null",,,425877,,"180923_204221","4.4353","-137.7603","-9.2476","-11.6339","32.6106","-8.1786","3.1530","1.4336","null","null","null","95.3210","2427","6.8140",531740,605154,425877,572761,622168,621550,657557,542303,664056,641933,"53.6846","null","null","null","null","null","null","null",63,"3","4-Seam Fastball",7,2,2,7,2,7,2,7,"Standard","Standard"
"FF","2018-09-23","93.9","-1.9247","6.0742","John Brebbia",453923,605154,"null","ball",,,,,"9","null","R","L","R","STL","SF","B","null","null",0,1,2018,"-0.5676","1.6271","0.7512","1.5814","null","null","452254.00",1,8,"Top","null","null",,,425877,,"180923_204152","8.2897","-136.2570","-9.6024","-9.1347","32.2739","-9.5398","3.1238","1.4336","null","null","null","94.4460","2502","6.9380",531740,605154,425877,572761,622168,621550,657557,542303,664056,641933,"53.5607","null","null","null","null","null","null","null",63,"2","4-Seam Fastball",7,2,2,7,2,7,2,7,"Standard","Standard"
"SL","2018-09-23","83.9","-2.1136","6.0158","John Brebbia",453923,605154,"null","called_strike",,,,,"1","null","R","L","R","STL","SF","S","null","null",0,0,2018,"0.8531","0.3313","-0.6484","3.0120","null","null","452254.00",1,8,"Top","null","null",,,425877,,"180923_204133","1.7133","-122.1075","-1.1932","8.1135","23.9691","-28.8867","3.1530","1.4336","null","null","null","83.5850","2650","6.0640",531740,605154,425877,572761,622168,621550,657557,542303,664056,641933,"54.4344","null","null","null","null","null","null","null",63,"1","Slider",7,2,2,7,2,7,2,7,"Standard","Standard"
"SL","2018-09-23","87.0","-1.9207","6.0007","John Brebbia",452254,605154,"null","ball",,,,,"14","null","R","R","R","STL","SF","B","null","null",1,2,2018,"0.4317","0.3541","1.6246","0.0909","null","null","null",1,8,"Top","null","null",,,425877,,"180923_204026","7.6061","-126.3648","-8.6917","3.0897","25.4273","-26.8500","3.4161","1.5505","null","null","null","86.9010","2752","6.2990",531740,605154,425877,572761,622168,621550,657557,542303,664056,641933,"54.1990","null","null","null","null","null","null","null",62,"5","Slider",7,2,2,7,2,7,2,7,"Standard","Standard"
"FF","2018-09-23","95.5","-1.7106","6.2007","John Brebbia",452254,605154,"null","ball",,,,,"12","null","R","R","R","STL","SF","B","null","null",0,2,2018,"-1.0407","1.4587","1.6967","4.3846","null","null","null",1,8,"Top","null","null",,,425877,,"180923_203950","11.3603","-138.5958","-2.3956","-16.1728","33.5537","-13.0013","3.2407","1.5505","null","null","null","95.3900","2497","6.5610",531740,605154,425877,572761,622168,621550,657557,542303,664056,641933,"53.9370","null","null","null","null","null","null","null",62,"3","4-Seam Fastball",7,2,2,7,2,7,2,7,"Standard","Standard"
"FF","2018-09-23","94.0","-1.7391","6.2110","John Brebbia",452254,605154,"null","called_strike",,,,,"1","null","R","R","R","STL","SF","S","null","null",0,0,2018,"-1.0730","1.3646","-0.4889","3.2322","null","null","null",1,8,"Top","null","null",,,425877,,"180923_203920","5.6271","-136.6554","-4.9842","-14.7164","32.3822","-14.2016","3.3284","1.5797","null","null","null","93.7930","2417","6.3900",531740,605154,425877,572761,622168,621550,657557,542303,664056,641933,"54.1088","null","null","null","null","null","null","null",62,"1","4-Seam Fastball",7,2,2,7,2,7,2,7,"Standard","Standard"
"FF","2018-09-23","94.6","-1.8228","6.2340","John Brebbia",605244,605154,"null","called_strike",,,,,"3","null","R","R","R","STL","SF","S","null","null",0,0,2018,"-1.0867","1.5239","0.2978","2.7691","null","null","null",0,8,"Top","null","null",,,425877,,"180923_203827","8.0137","-137.4424","-6.7498","-15.7334","33.2014","-11.4142","3.2407","1.4336","null","null","null","94.6470","2436","6.6070",531740,605154,425877,572761,622168,621550,657557,542303,664056,641933,"53.8919","null","null","null","null","null","null","null",61,"1","4-Seam Fastball",7,2,2,7,2,7,2,7,"Standard","Standard"
"FT","2018-09-23","94.2","-2.2791","6.3474","Hunter Strickland",622168,519326,"null","ball",,,,,"9","null","R","R","R","STL","SF","B","null","null",1,2,2018,"-1.2658","0.9262","0.4063","1.4784","null","null","664056.00",2,7,"Bot","null","null",,,460026,,"180923_203503","9.6948","-136.4194","-8.7667","-17.9897","35.2404","-18.8425","3.1822","1.4629","null","null","null","92.8420","2485","6.1480",531740,519326,460026,605244,605412,446334,543063,622046,453923,593700,"54.3510","null","null","null","null","null","null","null",60,"4","2-Seam Fastball",7,2,7,2,2,7,7,2,"Standard","Standard"
"FT","2018-09-23","92.0","-2.2172","6.3024","Hunter Strickland",622168,519326,"null","called_strike",,,,,"6","null","R","R","R","STL","SF","S","null","null",1,1,2018,"-1.1660","0.8710","0.5937","2.5303","null","null","664056.00",2,7,"Bot","null","null",,,460026,,"180923_203422","9.5843","-133.3960","-5.4426","-16.0440","33.1063","-20.8744","3.3576","1.5550","null","null","null","90.8780","2319","6.1570",531740,519326,460026,605244,605412,446334,543063,622046,453923,593700,"54.3411","null","null","null","null","null","null","null",60,"3","2-Seam Fastball",7,2,7,2,2,7,7,2,"Standard","Standard"
"FF","2018-09-23","92.7","-2.3249","6.0516","Hunter Strickland",622168,519326,"null","ball",,,,,"12","null","R","R","R","STL","SF","B","null","null",0,1,2018,"-0.3502","1.2676","1.0030","3.5425","null","null","664056.00",2,7,"Bot","null","null",,,460026,,"180923_203352","9.2136","-134.5816","-3.3131","-6.2433","29.5605","-16.4034","3.2407","1.5213","null","null","null","92.1820","2463","6.1340",531740,519326,460026,605244,605412,446334,543063,622046,453923,593700,"54.3650","null","null","null","null","null","null","null",60,"2","4-Seam Fastball",7,2,7,2,2,7,7,2,"Standard","Standard"
