"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment"
"FC","2018-09-22","94.1","-1.0985","5.4855","Carlos Martinez",605412,593372,"null","ball",,,,,"12","null","R","L","R","STL","SF","B","null","null",0,0,2018,"0.1208","0.9239","0.4828","3.4964","488818.00","null","null",2,9,"Top","null","null",,,425877,,"180922_194725","3.7736","-136.8867","-1.4234","0.6722","28.9337","-20.8870","3.2412","1.6095","null","null","null","92.6030","2373","5.3170",531725,593372,425877,572761,622168,576397,657557,542303,664056,641933,"55.1810","null","null","null","null","null","null","null",68,"1","Cutter",4,4,4,4,4,4,4,4,"Standard","Standard"
"FT","2018-09-22","91.8","-1.4911","5.1025","Carlos Martinez",605509,593372,"null","ball",,,,,"14","null","R","R","R","STL","SF","B","null","null",0,0,2018,"-1.7129","0.2513","0.0327","1.3883","null","null","488818.00",0,9,"Top","null","null",,,425877,,"180922_194335","7.2852","-133.1462","-3.9073","-21.2844","31.3672","-28.6727","3.0658","1.5803","null","null","null","89.6810","2056","5.3890",531725,593372,425877,572761,622168,576397,657557,542303,664056,641933,"55.1099","null","null","null","null","null","null","null",66,"1","2-Seam Fastball",4,4,4,4,4,4,4,4,"Strategic","Standard"
"FT","2018-09-22","91.6","-1.6366","5.2768","Carlos Martinez",605244,593372,"null","called_strike",,,,,"1","null","R","R","R","STL","SF","S","null","null",0,0,2018,"-1.4573","0.3473","-0.6350","3.3113","null","null","null",0,9,"Top","null","null",,,425877,,"180922_194150","5.4570","-132.9168","0.2960","-17.8583","33.4436","-28.6308","3.5336","1.5796","null","null","null","89.2100","1976","5.3650",531725,593372,425877,572761,622168,576397,657557,542303,664056,641933,"55.1334","null","null","null","null","null","null","null",65,"1","2-Seam Fastball",4,4,4,4,4,4,4,4,"Standard","Standard"
"CH","2018-09-22","87.4","3.4978","5.1841","Tony Watson",657557,453265,"null","ball",,,,,"12","null","R","R","L","STL","SF","B","null","null",0,0,2018,"1.5736","0.8951","1.4324","3.4801","null","null","null",2,8,"Bot","null","null",,,605244,,"180922_193852","-8.0239","-126.7701","0.3653","18.2832","30.0762","-23.2323","3.3582","1.5556","null","null","null","85.6060","2346","5.6790",531725,453265,605244,605412,593700,446334,543063,453923,491676,452254,"54.8193","null","null","null","null","null","null","null",64,"1","Changeup",4,4,4,4,4,4,4,4,"Standard","Standard"
"CH","2018-09-22","85.9","3.3418","5.2610","Tony Watson",621550,453265,"strikeout","called_strike",,,,,"4","Patrick Wisdom called out on strikes.  ","R","R","L","STL","SF","S",2,"null",3,2,2018,"1.6099","0.7894","-0.3304","2.6918","null","null","null",1,8,"Bot","null","null",,,605244,,"180922_193817","-11.9220","-124.4632","-1.2720","19.3017","29.0232","-24.0260","3.4751","1.6095","null","null","null","85.0520","2371","6.3460",531725,453265,605244,605412,593700,446334,543063,453923,491676,452254,"54.1521","null","null","0.00",1,0,0,"null",63,"7","Changeup",4,4,4,4,4,4,4,4,"Infield shift","Standard"
"SI","2018-09-22","93.7","3.4455","5.1897","Tony Watson",621550,453265,"null","called_strike",,,,,"9","null","R","R","L","STL","SF","S","null","null",3,1,2018,"1.7780","0.5867","0.7383","1.8773","null","null","null",1,8,"Bot","null","null",,,605244,,"180922_193715","-10.7560","-135.9272","-4.0414","24.0764","29.0362","-24.3527","3.5043","1.6680","null","null","null","92.9490","2297","5.9570",531725,453265,605244,605412,593700,446334,543063,453923,491676,452254,"54.5417","null","null","null","null","null","null","null",63,"5","Sinker",4,4,4,4,4,4,4,4,"Infield shift","Standard"
"CH","2018-09-22","87.4","3.4375","5.1863","Tony Watson",621550,453265,"null","ball",,,,,"14","null","R","R","L","STL","SF","B","null","null",2,1,2018,"1.4646","0.5880","1.7828","2.4899","null","null","null",1,8,"Bot","null","null",,,605244,,"180922_193651","-6.8975","-127.1869","-1.6031","17.0350","22.9110","-25.7529","3.5336","1.6972","null","null","null","87.2380","2419","5.9120",531725,453265,605244,605412,593700,446334,543063,453923,491676,452254,"54.5867","null","null","null","null","null","null","null",63,"4","Changeup",4,4,4,4,4,4,4,4,"Infield shift","Standard"
"CH","2018-09-22","86.4","3.4050","5.2843","Tony Watson",621550,453265,"null","ball",,,,,"14","null","R","R","L","STL","SF","B","null","null",1,1,2018,"1.6959","0.6683","1.3856","2.5244","null","null","null",1,8,"Bot","null","null",,,605244,,"180922_193627","-8.0734","-125.3873","-1.6227","19.1431","25.8859","-25.2040","3.5336","1.6095","null","null","null","85.2260","2390","5.7250",531725,453265,605244,605412,593700,446334,543063,453923,491676,452254,"54.7732","null","null","null","null","null","null","null",63,"3","Changeup",4,4,4,4,4,4,4,4,"Infield shift","Standard"
"SI","2018-09-22","94.3","3.4693","5.2555","Tony Watson",621550,453265,"null","ball",,,,,"13","null","R","R","L","STL","SF","B","null","null",0,1,2018,"1.6066","0.5311","-0.4453","1.1421","null","null","null",1,8,"Bot","null","null",,,605244,,"180922_193605","-13.5290","-136.5593","-6.0458","22.7544","29.4340","-24.5436","3.4751","1.6095","null","null","null","93.3210","2406","5.9300",531725,453265,605244,605412,593700,446334,543063,453923,491676,452254,"54.5680","null","null","null","null","null","null","null",63,"2","Sinker",4,4,4,4,4,4,4,4,"Infield shift","Standard"
"CH","2018-09-22","87.3","3.4660","5.2084","Tony Watson",621550,453265,"null","called_strike",,,,,"5","null","R","R","L","STL","SF","S","null","null",0,0,2018,"1.6674","0.8116","0.1171","2.7123","null","null","null",1,8,"Bot","null","null",,,605244,,"180922_193537","-11.2780","-126.5447","-1.4569","19.8475","24.5759","-23.5266","3.4579","1.6680","null","null","null","86.4230","2344","5.8350",531725,453265,605244,605412,593700,446334,543063,453923,491676,452254,"54.6635","null","null","null","null","null","null","null",63,"1","Changeup",4,4,4,4,4,4,4,4,"Infield shift","Standard"
