"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment"
"KC","2018-09-25","79.7","-2.6401","5.7123","Craig Stammen",593700,489334,"null","ball",,,,,"13","null","R","L","R","SF","SD","B","null","null",0,0,2018,"0.3320","-1.0104","-0.8980","1.2763","null","null","null",2,10,"Bot","null","null",,,595978,,"180926_051822","3.1879","-115.9117","-1.1150","2.3292","22.1432","-41.1483","3.3589","1.6277","null","null","null","78.9910","2416","5.8720",531768,489334,595978,543333,605486,571976,520471,592669,608671,614177,"54.6253","null","null","null","null","null","null","null",82,"1","Knuckle Curve",4,4,4,4,4,4,4,4,"Standard","Standard"
"SI","2018-09-25","91.6","-2.5932","5.6481","Craig Stammen",453923,489334,"strikeout","called_strike",,,,,"12","Gregor Blanco called out on strikes.  ","R","L","R","SF","SD","S",2,"null",0,2,2018,"-1.2917","0.9771","0.3888","3.2532","null","null","null",1,10,"Bot","null","null",,,595978,,"180926_051746","10.3368","-133.0186","-2.2964","-17.5620","27.4349","-20.2298","3.1209","1.6893","null","null","null","91.8300","2119","6.4520",531768,489334,595978,543333,605486,571976,520471,592669,608671,614177,"54.0451","null","null","0.00",1,0,0,"null",81,"3","Sinker",4,4,4,4,4,4,4,4,"Standard","Standard"
"SI","2018-09-25","91.6","-2.6372","5.6049","Craig Stammen",453923,489334,"null","called_strike",,,,,"1","null","R","L","R","SF","SD","S","null","null",0,0,2018,"-1.4217","0.9253","-0.4557","2.6843","null","null","null",1,10,"Bot","null","null",,,595978,,"180926_051654","8.6378","-133.2210","-3.5372","-18.8916","28.1851","-20.5202","3.1344","1.5444","null","null","null","92.0510","1953","6.5530",531768,489334,595978,543333,605486,571976,520471,592669,608671,614177,"53.9444","null","null","null","null","null","null","null",81,"1","Sinker",4,4,4,4,4,4,4,4,"Standard","Standard"
"SL","2018-09-25","88.5","-2.6928","5.5987","Craig Stammen",452254,489334,"null","ball",,,,,"14","null","R","R","R","SF","SD","B","null","null",0,1,2018,"-0.2009","0.8288","0.8225","1.3761","null","null","null",0,10,"Bot","null","null",,,595978,,"180926_051528","9.0457","-128.5348","-5.9748","-4.1508","27.0431","-21.8448","3.3571","1.6151","null","null","null","88.8770","2118","6.6610",531768,489334,595978,543333,605486,571976,520471,592669,608671,614177,"53.8367","null","null","null","null","null","null","null",80,"2","Slider",4,4,4,4,4,4,4,4,"Standard","Standard"
"SI","2018-09-25","91.6","-2.4692","5.7436","Craig Stammen",452254,489334,"null","called_strike",,,,,"9","null","R","R","R","SF","SD","S","null","null",0,0,2018,"-1.4558","0.8655","0.6384","1.5667","null","null","null",0,10,"Bot","null","null",,,595978,,"180926_051510","11.0172","-132.8847","-6.5511","-19.6580","27.3423","-20.6853","3.2807","1.6674","null","null","null","91.8360","1934","6.5080",531768,489334,595978,543333,605486,571976,520471,592669,608671,614177,"53.9896","null","null","null","null","null","null","null",80,"1","Sinker",4,4,4,4,4,4,4,4,"Standard","Standard"
"FT","2018-09-25","93.8","-1.9600","5.3438","Sam Dyson",608671,473879,"null","called_strike",,,,,"9","null","R","L","R","SF","SD","S","null","null",3,0,2018,"-1.5592","0.2529","0.6029","1.8195","null","null","null",2,10,"Top","null","null",,,460026,,"180926_051158","9.7788","-136.0705","-3.8501","-20.9123","28.7009","-28.5534","3.2034","1.6033","null","null","null","92.3130","2296","5.4850",531768,473879,460026,605244,605412,593700,543063,453923,491676,452254,"55.0128","null","null","null","null","null","null","null",79,"4","2-Seam Fastball",4,4,4,4,4,4,4,4,"Standard","Standard"
"FT","2018-09-25","93.9","-2.1183","5.3268","Sam Dyson",608671,473879,"null","ball",,,,,"13","null","R","L","R","SF","SD","B","null","null",2,0,2018,"-1.6707","0.2360","-0.5205","1.1662","null","null","null",2,10,"Top","null","null",,,460026,,"180926_051136","7.6065","-136.2958","-5.4290","-21.9541","30.9465","-28.3465","3.2034","1.6033","null","null","null","92.3600","2266","5.5820",531768,473879,460026,605244,605412,593700,543063,453923,491676,452254,"54.9154","null","null","null","null","null","null","null",79,"3","2-Seam Fastball",4,4,4,4,4,4,4,4,"Standard","Standard"
"FT","2018-09-25","95.1","-2.2113","5.2858","Sam Dyson",608671,473879,"null","ball",,,,,"13","null","R","L","R","SF","SD","B","null","null",1,0,2018,"-1.6033","0.1758","-0.4013","1.1999","null","null","null",2,10,"Top","null","null",,,460026,,"180926_051115","8.0925","-137.9772","-5.3288","-21.7198","30.6749","-29.0605","3.3321","1.6033","null","null","null","93.5770","2189","5.5520",531768,473879,460026,605244,605412,593700,543063,453923,491676,452254,"54.9456","null","null","null","null","null","null","null",79,"2","2-Seam Fastball",4,4,4,4,4,4,4,4,"Standard","Standard"
"FF","2018-09-25","95.2","-2.1188","5.3159","Sam Dyson",608671,473879,"null","ball",,,,,"14","null","R","L","R","SF","SD","B","null","null",0,0,2018,"-0.5733","0.9752","1.2934","1.5912","null","null","null",2,10,"Top","null","null",,,460026,,"180926_051050","10.0065","-138.0009","-6.1147","-9.2778","29.6701","-18.9862","3.3521","1.6294","null","null","null","93.6080","2395","5.4870",531768,473879,460026,605244,605412,593700,543063,453923,491676,452254,"55.0108","null","null","null","null","null","null","null",79,"1","4-Seam Fastball",4,4,4,4,4,4,4,4,"Standard","Standard"
"FT","2018-09-25","95.8","-2.0422","5.3415","Sam Dyson",592669,473879,"null","ball",,,,,"13","null","R","R","R","SF","SD","B","null","null",1,2,2018,"-1.6638","0.6444","-1.6184","1.8562","null","null","null",0,10,"Top","null","null",,,460026,,"180926_050852","4.6331","-139.1981","-4.8776","-21.8832","31.8797","-23.2670","3.4503","1.6054","null","null","null","93.8870","2278","5.2900",531768,473879,460026,605244,605412,593700,543063,453923,491676,452254,"55.2070","null","null","null","null","null","null","null",77,"4","2-Seam Fastball",4,4,4,4,4,4,4,4,"Standard","Strategic"
"FT","2018-09-25","95.0","-2.0918","5.3420","Sam Dyson",592669,473879,"null","called_strike",,,,,"8","null","R","R","R","SF","SD","S","null","null",1,1,2018,"-1.5909","0.2316","0.1183","1.7452","null","null","null",0,10,"Top","null","null",,,460026,,"180926_050824","9.0385","-137.6125","-4.0563","-21.6530","34.8764","-28.6283","3.4760","1.6054","null","null","null","92.5490","2376","5.4050",531768,473879,460026,605244,605412,593700,543063,453923,491676,452254,"55.0924","null","null","null","null","null","null","null",77,"3","2-Seam Fastball",4,4,4,4,4,4,4,4,"Standard","Standard"
"FT","2018-09-25","94.1","-1.9756","5.3666","Sam Dyson",592669,473879,"null","called_strike",,,,,"6","null","R","R","R","SF","SD","S","null","null",1,0,2018,"-1.4848","0.2565","0.3245","2.6585","null","null","null",0,10,"Top","null","null",,,460026,,"180926_050757","8.9366","-136.5109","-1.8045","-19.8714","29.7786","-28.9498","3.5016","1.6054","null","null","null","92.2170","2307","5.3110",531768,473879,460026,605244,605412,593700,543063,453923,491676,452254,"55.1861","null","null","null","null","null","null","null",77,"2","2-Seam Fastball",4,4,4,4,4,4,4,4,"Standard","Standard"
